date,point_id,from_area,to_area,flow_mcm,capacity_mcm
2024-08-11,klaipeda_lng,GLOBAL,LT,4.12,10.3
2024-08-11,incukalns_ugs,LV,LV,2.09,6.4
2024-08-12,balticconnector,FI,EE,3.45,7.2
2024-08-12,gipl,PL,LT,3.31,6.5
2024-08-12,klaipeda_lng,GLOBAL,LT,4.26,10.3
2024-08-12,incukalns_ugs,LV,LV,1.68,6.4
2024-08-13,balticconnector,FI,EE,3.68,7.2
2024-08-13,gipl,PL,LT,2.35,6.5
2024-08-13,klaipeda_lng,GLOBAL,LT,5.75,10.3
2024-08-13,incukalns_ugs,LV,LV,1.93,6.4
2024-08-14,balticconnector,FI,EE,3.62,7.2
2024-08-14,gipl,PL,LT,3.06,6.5
2024-08-14,klaipeda_lng,GLOBAL,LT,4.27,10.3
2024-08-14,incukalns_ugs,LV,LV,2.13,6.4
2024-08-15,balticconnector,FI,EE,3.91,7.2
2024-08-15,gipl,PL,LT,3.57,6.5
2024-08-15,klaipeda_lng,GLOBAL,LT,4.9,10.3
2024-08-15,incukalns_ugs,LV,LV,2.66,6.4
2024-08-16,balticconnector,FI,EE,3.18,7.2
2024-08-16,gipl,PL,LT,3.09,6.5
2024-08-16,klaipeda_lng,GLOBAL,LT,4.53,10.3
2024-08-16,incukalns_ugs,LV,LV,2.33,6.4
2024-08-17,balticconnector,FI,EE,4.39,7.2
2024-08-17,gipl,PL,LT,2.87,6.5
2024-08-17,klaipeda_lng,GLOBAL,LT,4.2,10.3
2024-08-17,incukalns_ugs,LV,LV,2.38,6.4
2024-08-18,balticconnector,FI,EE,2.81,7.2
2024-08-18,gipl,PL,LT,2.87,6.5
2024-08-18,klaipeda_lng,GLOBAL,LT,4.36,10.3
2024-08-18,incukalns_ugs,LV,LV,1.94,6.4
2024-08-19,balticconnector,FI,EE,4.23,7.2
2024-08-19,gipl,PL,LT,2.54,6.5
2024-08-19,klaipeda_lng,GLOBAL,LT,4.36,10.3
2024-08-19,incukalns_ugs,LV,LV,2.31,6.4
2024-08-20,balticconnector,FI,EE,4.38,7.2
2024-08-20,gipl,PL,LT,2.96,6.5
2024-08-20,klaipeda_lng,GLOBAL,LT,5.0,10.3
2024-08-20,incukalns_ugs,LV,LV,2.43,6.4
2024-08-21,balticconnector,FI,EE,3.76,7.2
2024-08-21,gipl,PL,LT,2.52,6.5
2024-08-21,klaipeda_lng,GLOBAL,LT,3.58,10.3
2024-08-21,incukalns_ugs,LV,LV,2.25,6.4
2024-08-22,balticconnector,FI,EE,3.43,7.2
2024-08-22,gipl,PL,LT,3.33,6.5
2024-08-22,klaipeda_lng,GLOBAL,LT,4.89,10.3
2024-08-22,incukalns_ugs,LV,LV,2.17,6.4
2024-08-23,balticconnector,FI,EE,3.12,7.2
2024-08-23,gipl,PL,LT,3.17,6.5
2024-08-23,klaipeda_lng,GLOBAL,LT,3.83,10.3
2024-08-23,incukalns_ugs,LV,LV,1.99,6.4
2024-08-24,balticconnector,FI,EE,3.21,7.2
2024-08-24,gipl,PL,LT,2.91,6.5
2024-08-24,klaipeda_lng,GLOBAL,LT,5.14,10.3
2024-08-24,incukalns_ugs,LV,LV,2.22,6.4
2024-08-25,balticconnector,FI,EE,3.48,7.2
2024-08-25,gipl,PL,LT,2.35,6.5
2024-08-25,klaipeda_lng,GLOBAL,LT,4.77,10.3
2024-08-25,incukalns_ugs,LV,LV,1.99,6.4
2024-08-26,balticconnector,FI,EE,3.76,7.2
2024-08-26,gipl,PL,LT,2.82,6.5
2024-08-26,klaipeda_lng,GLOBAL,LT,4.94,10.3
2024-08-26,incukalns_ugs,LV,LV,2.17,6.4
2024-08-27,balticconnector,FI,EE,3.67,7.2
2024-08-27,gipl,PL,LT,3.16,6.5
2024-08-27,klaipeda_lng,GLOBAL,LT,5.71,10.3
2024-08-27,incukalns_ugs,LV,LV,2.49,6.4
2024-08-28,balticconnector,FI,EE,3.66,7.2
2024-08-28,gipl,PL,LT,2.96,6.5
2024-08-28,klaipeda_lng,GLOBAL,LT,4.13,10.3
2024-08-28,incukalns_ugs,LV,LV,1.94,6.4
2024-08-29,balticconnector,FI,EE,3.42,7.2
2024-08-29,gipl,PL,LT,2.65,6.5
2024-08-29,klaipeda_lng,GLOBAL,LT,4.83,10.3
2024-08-29,incukalns_ugs,LV,LV,1.9,6.4
2024-08-30,balticconnector,FI,EE,4.37,7.2
2024-08-30,gipl,PL,LT,3.26,6.5
2024-08-30,klaipeda_lng,GLOBAL,LT,4.45,10.3
2024-08-30,incukalns_ugs,LV,LV,2.22,6.4
2024-08-31,balticconnector,FI,EE,3.42,7.2
2024-08-31,gipl,PL,LT,3.07,6.5
2024-08-31,klaipeda_lng,GLOBAL,LT,5.09,10.3
2024-08-31,incukalns_ugs,LV,LV,2.01,6.4
2024-09-01,balticconnector,FI,EE,3.48,7.2
2024-09-01,gipl,PL,LT,3.68,6.5
2024-09-01,klaipeda_lng,GLOBAL,LT,5.29,10.3
2024-09-01,incukalns_ugs,LV,LV,2.21,6.4
2024-09-02,balticconnector,FI,EE,3.88,7.2
2024-09-02,gipl,PL,LT,3.06,6.5
2024-09-02,klaipeda_lng,GLOBAL,LT,4.67,10.3
2024-09-02,incukalns_ugs,LV,LV,2.45,6.4
2024-09-03,balticconnector,FI,EE,4.12,7.2
2024-09-03,gipl,PL,LT,3.14,6.5
2024-09-03,klaipeda_lng,GLOBAL,LT,4.65,10.3
2024-09-03,incukalns_ugs,LV,LV,2.48,6.4
2024-09-04,balticconnector,FI,EE,4.33,7.2
2024-09-04,gipl,PL,LT,3.27,6.5
2024-09-04,klaipeda_lng,GLOBAL,LT,5.8,10.3
2024-09-04,incukalns_ugs,LV,LV,2.7,6.4
2024-09-05,balticconnector,FI,EE,3.45,7.2
2024-09-05,gipl,PL,LT,3.61,6.5
2024-09-05,klaipeda_lng,GLOBAL,LT,5.46,10.3
2024-09-05,incukalns_ugs,LV,LV,2.42,6.4
2024-09-06,balticconnector,FI,EE,3.5,7.2
2024-09-06,gipl,PL,LT,3.4,6.5
2024-09-06,klaipeda_lng,GLOBAL,LT,5.1,10.3
2024-09-06,incukalns_ugs,LV,LV,2.21,6.4
2024-09-07,balticconnector,FI,EE,3.52,7.2
2024-09-07,gipl,PL,LT,3.36,6.5
2024-09-07,klaipeda_lng,GLOBAL,LT,4.96,10.3
2024-09-07,incukalns_ugs,LV,LV,2.42,6.4
2024-09-08,balticconnector,FI,EE,4.21,7.2
2024-09-08,gipl,PL,LT,2.96,6.5
2024-09-08,klaipeda_lng,GLOBAL,LT,4.84,10.3
2024-09-08,incukalns_ugs,LV,LV,2.71,6.4
2024-09-09,balticconnector,FI,EE,4.08,7.2
2024-09-09,gipl,PL,LT,2.73,6.5
2024-09-09,klaipeda_lng,GLOBAL,LT,4.82,10.3
2024-09-09,incukalns_ugs,LV,LV,2.23,6.4
2024-09-10,balticconnector,FI,EE,4.38,7.2
2024-09-10,gipl,PL,LT,3.53,6.5
2024-09-10,klaipeda_lng,GLOBAL,LT,4.1,10.3
2024-09-10,incukalns_ugs,LV,LV,2.78,6.4
2024-09-11,balticconnector,FI,EE,3.69,7.2
2024-09-11,gipl,PL,LT,4.02,6.5
2024-09-11,klaipeda_lng,GLOBAL,LT,5.07,10.3
2024-09-11,incukalns_ugs,LV,LV,2.18,6.4
2024-09-12,balticconnector,FI,EE,3.68,7.2
2024-09-12,gipl,PL,LT,3.54,6.5
2024-09-12,klaipeda_lng,GLOBAL,LT,4.87,10.3
2024-09-12,incukalns_ugs,LV,LV,2.52,6.4
2024-09-13,balticconnector,FI,EE,5.06,7.2
2024-09-13,gipl,PL,LT,3.12,6.5
2024-09-13,klaipeda_lng,GLOBAL,LT,5.14,10.3
2024-09-13,incukalns_ugs,LV,LV,2.98,6.4
2024-09-14,balticconnector,FI,EE,4.39,7.2
2024-09-14,gipl,PL,LT,2.76,6.5
2024-09-14,klaipeda_lng,GLOBAL,LT,5.4,10.3
2024-09-14,incukalns_ugs,LV,LV,2.2,6.4
2024-09-15,balticconnector,FI,EE,4.95,7.2
2024-09-15,gipl,PL,LT,3.07,6.5
2024-09-15,klaipeda_lng,GLOBAL,LT,6.88,10.3
2024-09-15,incukalns_ugs,LV,LV,2.99,6.4
2024-09-16,balticconnector,FI,EE,3.85,7.2
2024-09-16,gipl,PL,LT,3.41,6.5
2024-09-16,klaipeda_lng,GLOBAL,LT,5.55,10.3
2024-09-16,incukalns_ugs,LV,LV,2.79,6.4
2024-09-17,balticconnector,FI,EE,4.47,7.2
2024-09-17,gipl,PL,LT,3.9,6.5
2024-09-17,klaipeda_lng,GLOBAL,LT,5.03,10.3
2024-09-17,incukalns_ugs,LV,LV,2.44,6.4
2024-09-18,balticconnector,FI,EE,4.08,7.2
2024-09-18,gipl,PL,LT,3.74,6.5
2024-09-18,klaipeda_lng,GLOBAL,LT,5.32,10.3
2024-09-18,incukalns_ugs,LV,LV,2.64,6.4
2024-09-19,balticconnector,FI,EE,4.65,7.2
2024-09-19,gipl,PL,LT,2.58,6.5
2024-09-19,klaipeda_lng,GLOBAL,LT,5.29,10.3
2024-09-19,incukalns_ugs,LV,LV,2.62,6.4
2024-09-20,balticconnector,FI,EE,5.08,7.2
2024-09-20,gipl,PL,LT,2.79,6.5
2024-09-20,klaipeda_lng,GLOBAL,LT,6.03,10.3
2024-09-20,incukalns_ugs,LV,LV,2.57,6.4
2024-09-21,balticconnector,FI,EE,4.49,7.2
2024-09-21,gipl,PL,LT,4.07,6.5
2024-09-21,klaipeda_lng,GLOBAL,LT,5.44,10.3
2024-09-21,incukalns_ugs,LV,LV,2.67,6.4
2024-09-22,balticconnector,FI,EE,4.37,7.2
2024-09-22,gipl,PL,LT,3.21,6.5
2024-09-22,klaipeda_lng,GLOBAL,LT,5.08,10.3
2024-09-22,incukalns_ugs,LV,LV,2.34,6.4
2024-09-23,balticconnector,FI,EE,4.23,7.2
2024-09-23,gipl,PL,LT,2.47,6.5
2024-09-23,klaipeda_lng,GLOBAL,LT,5.36,10.3
2024-09-23,incukalns_ugs,LV,LV,2.51,6.4
2024-09-24,balticconnector,FI,EE,4.08,7.2
2024-09-24,gipl,PL,LT,3.49,6.5
2024-09-24,klaipeda_lng,GLOBAL,LT,4.24,10.3
2024-09-24,incukalns_ugs,LV,LV,3.13,6.4
2024-09-25,balticconnector,FI,EE,4.2,7.2
2024-09-25,gipl,PL,LT,3.34,6.5
2024-09-25,klaipeda_lng,GLOBAL,LT,4.52,10.3
2024-09-25,incukalns_ugs,LV,LV,2.56,6.4
2024-09-26,balticconnector,FI,EE,4.94,7.2
2024-09-26,gipl,PL,LT,3.81,6.5
2024-09-26,klaipeda_lng,GLOBAL,LT,5.61,10.3
2024-09-26,incukalns_ugs,LV,LV,2.71,6.4
2024-09-27,balticconnector,FI,EE,4.07,7.2
2024-09-27,gipl,PL,LT,2.82,6.5
2024-09-27,klaipeda_lng,GLOBAL,LT,4.98,10.3
2024-09-27,incukalns_ugs,LV,LV,2.48,6.4
2024-09-28,balticconnector,FI,EE,4.77,7.2
2024-09-28,gipl,PL,LT,3.52,6.5
2024-09-28,klaipeda_lng,GLOBAL,LT,6.07,10.3
2024-09-28,incukalns_ugs,LV,LV,2.91,6.4
2024-09-29,balticconnector,FI,EE,4.02,7.2
2024-09-29,gipl,PL,LT,2.68,6.5
2024-09-29,klaipeda_lng,GLOBAL,LT,5.93,10.3
2024-09-29,incukalns_ugs,LV,LV,2.96,6.4
2024-09-30,balticconnector,FI,EE,3.57,7.2
2024-09-30,gipl,PL,LT,4.0,6.5
2024-09-30,klaipeda_lng,GLOBAL,LT,5.33,10.3
2024-09-30,incukalns_ugs,LV,LV,2.6,6.4
2024-10-01,balticconnector,FI,EE,5.81,7.2
2024-10-01,gipl,PL,LT,4.54,6.5
2024-10-01,klaipeda_lng,GLOBAL,LT,6.39,10.3
2024-10-01,incukalns_ugs,LV,LV,3.14,6.4
2024-10-02,balticconnector,FI,EE,5.31,7.2
2024-10-02,gipl,PL,LT,3.84,6.5
2024-10-02,klaipeda_lng,GLOBAL,LT,5.97,10.3
2024-10-02,incukalns_ugs,LV,LV,2.73,6.4
2024-10-03,balticconnector,FI,EE,4.83,7.2
2024-10-03,gipl,PL,LT,3.85,6.5
2024-10-03,klaipeda_lng,GLOBAL,LT,5.62,10.3
2024-10-03,incukalns_ugs,LV,LV,3.04,6.4
2024-10-04,balticconnector,FI,EE,4.84,7.2
2024-10-04,gipl,PL,LT,4.2,6.5
2024-10-04,klaipeda_lng,GLOBAL,LT,5.03,10.3
2024-10-04,incukalns_ugs,LV,LV,2.97,6.4
2024-10-05,balticconnector,FI,EE,5.07,7.2
2024-10-05,gipl,PL,LT,3.88,6.5
2024-10-05,klaipeda_lng,GLOBAL,LT,5.9,10.3
2024-10-05,incukalns_ugs,LV,LV,2.52,6.4
2024-10-06,balticconnector,FI,EE,5.18,7.2
2024-10-06,gipl,PL,LT,4.26,6.5
2024-10-06,klaipeda_lng,GLOBAL,LT,6.3,10.3
2024-10-06,incukalns_ugs,LV,LV,3.31,6.4
2024-10-07,balticconnector,FI,EE,5.1,7.2
2024-10-07,gipl,PL,LT,4.19,6.5
2024-10-07,klaipeda_lng,GLOBAL,LT,6.09,10.3
2024-10-07,incukalns_ugs,LV,LV,3.21,6.4
2024-10-08,balticconnector,FI,EE,4.21,7.2
2024-10-08,gipl,PL,LT,3.64,6.5
2024-10-08,klaipeda_lng,GLOBAL,LT,6.95,10.3
2024-10-08,incukalns_ugs,LV,LV,2.26,6.4
2024-10-09,balticconnector,FI,EE,4.93,7.2
2024-10-09,gipl,PL,LT,4.47,6.5
2024-10-09,klaipeda_lng,GLOBAL,LT,5.94,10.3
2024-10-09,incukalns_ugs,LV,LV,2.88,6.4
2024-10-10,balticconnector,FI,EE,5.06,7.2
2024-10-10,gipl,PL,LT,3.86,6.5
2024-10-10,klaipeda_lng,GLOBAL,LT,6.02,10.3
2024-10-10,incukalns_ugs,LV,LV,2.79,6.4
2024-10-11,balticconnector,FI,EE,5.55,7.2
2024-10-11,gipl,PL,LT,4.57,6.5
2024-10-11,klaipeda_lng,GLOBAL,LT,5.92,10.3
2024-10-11,incukalns_ugs,LV,LV,2.58,6.4
2024-10-12,balticconnector,FI,EE,4.74,7.2
2024-10-12,gipl,PL,LT,3.93,6.5
2024-10-12,klaipeda_lng,GLOBAL,LT,6.3,10.3
2024-10-12,incukalns_ugs,LV,LV,2.7,6.4
2024-10-13,balticconnector,FI,EE,4.62,7.2
2024-10-13,gipl,PL,LT,4.2,6.5
2024-10-13,klaipeda_lng,GLOBAL,LT,6.56,10.3
2024-10-13,incukalns_ugs,LV,LV,2.81,6.4
2024-10-14,balticconnector,FI,EE,4.33,7.2
2024-10-14,gipl,PL,LT,5.31,6.5
2024-10-14,klaipeda_lng,GLOBAL,LT,6.47,10.3
2024-10-14,incukalns_ugs,LV,LV,2.92,6.4
2024-10-15,balticconnector,FI,EE,5.43,7.2
2024-10-15,gipl,PL,LT,3.95,6.5
2024-10-15,klaipeda_lng,GLOBAL,LT,6.52,10.3
2024-10-15,incukalns_ugs,LV,LV,3.05,6.4
2024-10-16,balticconnector,FI,EE,5.05,7.2
2024-10-16,gipl,PL,LT,3.95,6.5
2024-10-16,klaipeda_lng,GLOBAL,LT,5.13,10.3
2024-10-16,incukalns_ugs,LV,LV,3.58,6.4
2024-10-17,balticconnector,FI,EE,4.53,7.2
2024-10-17,gipl,PL,LT,3.46,6.5
2024-10-17,klaipeda_lng,GLOBAL,LT,5.87,10.3
2024-10-17,incukalns_ugs,LV,LV,2.71,6.4
2024-10-18,balticconnector,FI,EE,4.97,7.2
2024-10-18,gipl,PL,LT,4.28,6.5
2024-10-18,klaipeda_lng,GLOBAL,LT,6.6,10.3
2024-10-18,incukalns_ugs,LV,LV,3.24,6.4
2024-10-19,balticconnector,FI,EE,4.85,7.2
2024-10-19,gipl,PL,LT,4.02,6.5
2024-10-19,klaipeda_lng,GLOBAL,LT,6.24,10.3
2024-10-19,incukalns_ugs,LV,LV,2.47,6.4
2024-10-20,balticconnector,FI,EE,5.29,7.2
2024-10-20,gipl,PL,LT,3.42,6.5
2024-10-20,klaipeda_lng,GLOBAL,LT,7.22,10.3
2024-10-20,incukalns_ugs,LV,LV,2.88,6.4
2024-10-21,balticconnector,FI,EE,4.91,7.2
2024-10-21,gipl,PL,LT,3.69,6.5
2024-10-21,klaipeda_lng,GLOBAL,LT,5.62,10.3
2024-10-21,incukalns_ugs,LV,LV,3.68,6.4
2024-10-22,balticconnector,FI,EE,5.47,7.2
2024-10-22,gipl,PL,LT,3.38,6.5
2024-10-22,klaipeda_lng,GLOBAL,LT,6.9,10.3
2024-10-22,incukalns_ugs,LV,LV,3.36,6.4
2024-10-23,balticconnector,FI,EE,4.86,7.2
2024-10-23,gipl,PL,LT,4.12,6.5
2024-10-23,klaipeda_lng,GLOBAL,LT,5.99,10.3
2024-10-23,incukalns_ugs,LV,LV,3.59,6.4
2024-10-24,balticconnector,FI,EE,4.6,7.2
2024-10-24,gipl,PL,LT,4.06,6.5
2024-10-24,klaipeda_lng,GLOBAL,LT,5.74,10.3
2024-10-24,incukalns_ugs,LV,LV,2.57,6.4
2024-10-25,balticconnector,FI,EE,6.1,7.2
2024-10-25,gipl,PL,LT,3.53,6.5
2024-10-25,klaipeda_lng,GLOBAL,LT,6.13,10.3
2024-10-25,incukalns_ugs,LV,LV,2.48,6.4
2024-10-26,balticconnector,FI,EE,4.8,7.2
2024-10-26,gipl,PL,LT,4.17,6.5
2024-10-26,klaipeda_lng,GLOBAL,LT,5.51,10.3
2024-10-26,incukalns_ugs,LV,LV,3.18,6.4
2024-10-27,balticconnector,FI,EE,4.87,7.2
2024-10-27,gipl,PL,LT,4.46,6.5
2024-10-27,klaipeda_lng,GLOBAL,LT,6.82,10.3
2024-10-27,incukalns_ugs,LV,LV,2.82,6.4
2024-10-28,balticconnector,FI,EE,5.04,7.2
2024-10-28,gipl,PL,LT,4.07,6.5
2024-10-28,klaipeda_lng,GLOBAL,LT,6.37,10.3
2024-10-28,incukalns_ugs,LV,LV,3.0,6.4
2024-10-29,balticconnector,FI,EE,5.1,7.2
2024-10-29,gipl,PL,LT,3.9,6.5
2024-10-29,klaipeda_lng,GLOBAL,LT,6.07,10.3
2024-10-29,incukalns_ugs,LV,LV,3.39,6.4
2024-10-30,balticconnector,FI,EE,5.32,7.2
2024-10-30,gipl,PL,LT,4.28,6.5
2024-10-30,klaipeda_lng,GLOBAL,LT,6.43,10.3
2024-10-30,incukalns_ugs,LV,LV,2.95,6.4
2024-10-31,balticconnector,FI,EE,5.16,7.2
2024-10-31,gipl,PL,LT,3.57,6.5
2024-10-31,klaipeda_lng,GLOBAL,LT,6.76,10.3
2024-10-31,incukalns_ugs,LV,LV,2.17,6.4
2024-11-01,balticconnector,FI,EE,5.71,7.2
2024-11-01,gipl,PL,LT,5.06,6.5
2024-11-01,klaipeda_lng,GLOBAL,LT,6.08,10.3
2024-11-01,incukalns_ugs,LV,LV,3.57,6.4
2024-11-02,balticconnector,FI,EE,5.41,7.2
2024-11-02,gipl,PL,LT,4.45,6.5
2024-11-02,klaipeda_lng,GLOBAL,LT,7.47,10.3
2024-11-02,incukalns_ugs,LV,LV,3.51,6.4
2024-11-03,balticconnector,FI,EE,4.73,7.2
2024-11-03,gipl,PL,LT,4.21,6.5
2024-11-03,klaipeda_lng,GLOBAL,LT,7.49,10.3
2024-11-03,incukalns_ugs,LV,LV,3.58,6.4
2024-11-04,balticconnector,FI,EE,6.62,7.2
2024-11-04,gipl,PL,LT,5.27,6.5
2024-11-04,klaipeda_lng,GLOBAL,LT,6.69,10.3
2024-11-04,incukalns_ugs,LV,LV,4.2,6.4
2024-11-05,balticconnector,FI,EE,5.76,7.2
2024-11-05,gipl,PL,LT,4.21,6.5
2024-11-05,klaipeda_lng,GLOBAL,LT,6.52,10.3
2024-11-05,incukalns_ugs,LV,LV,2.77,6.4
2024-11-06,balticconnector,FI,EE,6.55,7.2
2024-11-06,gipl,PL,LT,5.24,6.5
2024-11-06,klaipeda_lng,GLOBAL,LT,6.29,10.3
2024-11-06,incukalns_ugs,LV,LV,3.38,6.4
2024-11-07,balticconnector,FI,EE,5.8,7.2
2024-11-07,gipl,PL,LT,4.22,6.5
2024-11-07,klaipeda_lng,GLOBAL,LT,5.85,10.3
2024-11-07,incukalns_ugs,LV,LV,3.39,6.4
2024-11-08,balticconnector,FI,EE,5.59,7.2
2024-11-08,gipl,PL,LT,4.44,6.5
2024-11-08,klaipeda_lng,GLOBAL,LT,7.03,10.3
2024-11-08,incukalns_ugs,LV,LV,3.88,6.4
2024-11-09,balticconnector,FI,EE,5.6,7.2
2024-11-09,gipl,PL,LT,4.67,6.5
2024-11-09,klaipeda_lng,GLOBAL,LT,7.34,10.3
2024-11-09,incukalns_ugs,LV,LV,3.62,6.4
2024-11-10,balticconnector,FI,EE,5.44,7.2
2024-11-10,gipl,PL,LT,4.64,6.5
2024-11-10,klaipeda_lng,GLOBAL,LT,7.23,10.3
2024-11-10,incukalns_ugs,LV,LV,3.11,6.4
2024-11-11,balticconnector,FI,EE,6.38,7.2
2024-11-11,gipl,PL,LT,5.17,6.5
2024-11-11,klaipeda_lng,GLOBAL,LT,6.47,10.3
2024-11-11,incukalns_ugs,LV,LV,3.51,6.4
2024-11-12,balticconnector,FI,EE,6.07,7.2
2024-11-12,gipl,PL,LT,4.38,6.5
2024-11-12,klaipeda_lng,GLOBAL,LT,7.19,10.3
2024-11-12,incukalns_ugs,LV,LV,3.5,6.4
2024-11-13,balticconnector,FI,EE,5.02,7.2
2024-11-13,gipl,PL,LT,4.78,6.5
2024-11-13,klaipeda_lng,GLOBAL,LT,6.24,10.3
2024-11-13,incukalns_ugs,LV,LV,3.73,6.4
2024-11-14,balticconnector,FI,EE,5.41,7.2
2024-11-14,gipl,PL,LT,4.54,6.5
2024-11-14,klaipeda_lng,GLOBAL,LT,7.72,10.3
2024-11-14,incukalns_ugs,LV,LV,3.6,6.4
2024-11-15,balticconnector,FI,EE,5.21,7.2
2024-11-15,gipl,PL,LT,4.19,6.5
2024-11-15,klaipeda_lng,GLOBAL,LT,6.54,10.3
2024-11-15,incukalns_ugs,LV,LV,3.57,6.4
2024-11-16,balticconnector,FI,EE,5.93,7.2
2024-11-16,gipl,PL,LT,4.26,6.5
2024-11-16,klaipeda_lng,GLOBAL,LT,6.2,10.3
2024-11-16,incukalns_ugs,LV,LV,3.53,6.4
2024-11-17,balticconnector,FI,EE,5.66,7.2
2024-11-17,gipl,PL,LT,5.46,6.5
2024-11-17,klaipeda_lng,GLOBAL,LT,6.92,10.3
2024-11-17,incukalns_ugs,LV,LV,3.99,6.4
2024-11-18,balticconnector,FI,EE,5.16,7.2
2024-11-18,gipl,PL,LT,3.97,6.5
2024-11-18,klaipeda_lng,GLOBAL,LT,6.23,10.3
2024-11-18,incukalns_ugs,LV,LV,3.81,6.4
2024-11-19,balticconnector,FI,EE,6.63,7.2
2024-11-19,gipl,PL,LT,4.29,6.5
2024-11-19,klaipeda_lng,GLOBAL,LT,6.62,10.3
2024-11-19,incukalns_ugs,LV,LV,3.1,6.4
2024-11-20,balticconnector,FI,EE,4.84,7.2
2024-11-20,gipl,PL,LT,4.89,6.5
2024-11-20,klaipeda_lng,GLOBAL,LT,7.03,10.3
2024-11-20,incukalns_ugs,LV,LV,3.45,6.4
2024-11-21,balticconnector,FI,EE,5.05,7.2
2024-11-21,gipl,PL,LT,5.26,6.5
2024-11-21,klaipeda_lng,GLOBAL,LT,6.6,10.3
2024-11-21,incukalns_ugs,LV,LV,3.61,6.4
2024-11-22,balticconnector,FI,EE,5.02,7.2
2024-11-22,gipl,PL,LT,4.52,6.5
2024-11-22,klaipeda_lng,GLOBAL,LT,7.07,10.3
2024-11-22,incukalns_ugs,LV,LV,3.55,6.4
2024-11-23,balticconnector,FI,EE,5.83,7.2
2024-11-23,gipl,PL,LT,4.8,6.5
2024-11-23,klaipeda_lng,GLOBAL,LT,6.22,10.3
2024-11-23,incukalns_ugs,LV,LV,3.51,6.4
2024-11-24,balticconnector,FI,EE,5.81,7.2
2024-11-24,gipl,PL,LT,4.69,6.5
2024-11-24,klaipeda_lng,GLOBAL,LT,6.94,10.3
2024-11-24,incukalns_ugs,LV,LV,3.07,6.4
2024-11-25,balticconnector,FI,EE,5.09,7.2
2024-11-25,gipl,PL,LT,3.71,6.5
2024-11-25,klaipeda_lng,GLOBAL,LT,7.39,10.3
2024-11-25,incukalns_ugs,LV,LV,3.7,6.4
2024-11-26,balticconnector,FI,EE,6.17,7.2
2024-11-26,gipl,PL,LT,4.72,6.5
2024-11-26,klaipeda_lng,GLOBAL,LT,5.62,10.3
2024-11-26,incukalns_ugs,LV,LV,3.14,6.4
2024-11-27,balticconnector,FI,EE,5.84,7.2
2024-11-27,gipl,PL,LT,4.65,6.5
2024-11-27,klaipeda_lng,GLOBAL,LT,6.77,10.3
2024-11-27,incukalns_ugs,LV,LV,3.56,6.4
2024-11-28,balticconnector,FI,EE,5.76,7.2
2024-11-28,gipl,PL,LT,4.65,6.5
2024-11-28,klaipeda_lng,GLOBAL,LT,6.52,10.3
2024-11-28,incukalns_ugs,LV,LV,3.74,6.4
2024-11-29,balticconnector,FI,EE,5.53,7.2
2024-11-29,gipl,PL,LT,4.07,6.5
2024-11-29,klaipeda_lng,GLOBAL,LT,6.44,10.3
2024-11-29,incukalns_ugs,LV,LV,3.35,6.4
2024-11-30,balticconnector,FI,EE,6.25,7.2
2024-11-30,gipl,PL,LT,4.58,6.5
2024-11-30,klaipeda_lng,GLOBAL,LT,6.79,10.3
2024-11-30,incukalns_ugs,LV,LV,3.08,6.4
2024-12-01,balticconnector,FI,EE,6.69,7.2
2024-12-01,gipl,PL,LT,4.78,6.5
2024-12-01,klaipeda_lng,GLOBAL,LT,7.5,10.3
2024-12-01,incukalns_ugs,LV,LV,4.22,6.4
2024-12-02,balticconnector,FI,EE,6.55,7.2
2024-12-02,gipl,PL,LT,4.39,6.5
2024-12-02,klaipeda_lng,GLOBAL,LT,6.5,10.3
2024-12-02,incukalns_ugs,LV,LV,3.76,6.4
2024-12-03,balticconnector,FI,EE,5.69,7.2
2024-12-03,gipl,PL,LT,5.3,6.5
2024-12-03,klaipeda_lng,GLOBAL,LT,7.58,10.3
2024-12-03,incukalns_ugs,LV,LV,3.83,6.4
2024-12-04,balticconnector,FI,EE,5.95,7.2
2024-12-04,gipl,PL,LT,5.74,6.5
2024-12-04,klaipeda_lng,GLOBAL,LT,9.26,10.3
2024-12-04,incukalns_ugs,LV,LV,3.7,6.4
2024-12-05,balticconnector,FI,EE,6.48,7.2
2024-12-05,gipl,PL,LT,5.08,6.5
2024-12-05,klaipeda_lng,GLOBAL,LT,7.4,10.3
2024-12-05,incukalns_ugs,LV,LV,3.53,6.4
2024-12-06,balticconnector,FI,EE,5.76,7.2
2024-12-06,gipl,PL,LT,4.58,6.5
2024-12-06,klaipeda_lng,GLOBAL,LT,7.8,10.3
2024-12-06,incukalns_ugs,LV,LV,3.62,6.4
2024-12-07,balticconnector,FI,EE,5.01,7.2
2024-12-07,gipl,PL,LT,5.22,6.5
2024-12-07,klaipeda_lng,GLOBAL,LT,7.54,10.3
2024-12-07,incukalns_ugs,LV,LV,4.18,6.4
2024-12-08,balticconnector,FI,EE,6.49,7.2
2024-12-08,gipl,PL,LT,4.45,6.5
2024-12-08,klaipeda_lng,GLOBAL,LT,6.22,10.3
2024-12-08,incukalns_ugs,LV,LV,3.56,6.4
2024-12-09,balticconnector,FI,EE,5.99,7.2
2024-12-09,gipl,PL,LT,5.42,6.5
2024-12-09,klaipeda_lng,GLOBAL,LT,7.55,10.3
